,StateName,Plan_Shorthand,Year,BenefitsPerPerson
4917,Maryland,Montgomery County Maryland ERS,2001,56665.547136143985
4918,Maryland,Montgomery County Maryland ERS,2002,61000.80465841944
4919,Maryland,Montgomery County Maryland ERS,2003,72075.89088652212
4920,Maryland,Montgomery County Maryland ERS,2004,80133.12826789681
4921,Maryland,Montgomery County Maryland ERS,2005,92802.68842763011
4922,Maryland,Montgomery County Maryland ERS,2006,99760.1174392197
4923,Maryland,Montgomery County Maryland ERS,2007,86266.57194927546
4924,Maryland,Montgomery County Maryland ERS,2008,90650.28152912666
4925,Maryland,Montgomery County Maryland ERS,2009,104609.63711985222
4926,Maryland,Montgomery County Maryland ERS,2010,102389.44787609935
4927,Maryland,Montgomery County Maryland ERS,2011,106620.61130348827
4928,Maryland,Montgomery County Maryland ERS,2012,121545.06701400196
4929,Maryland,Montgomery County Maryland ERS,2013,122237.61296744358
4930,Maryland,Montgomery County Maryland ERS,2014,135264.10704393
4931,Maryland,Montgomery County Maryland ERS,2015,132769.03900399723
4932,Maryland,Montgomery County Maryland ERS,2016,130569.0878596721
4933,Maryland,Montgomery County Maryland ERS,2017,131473.95853616312
4934,Maryland,Montgomery County Maryland ERS,2018,132028.92573255126
4935,Maryland,Montgomery County Maryland ERS,2019,141286.46024687242
4936,Maryland,Montgomery County Maryland ERS,2020,142202.43382754328
4937,Maryland,Montgomery County Maryland ERS,2021,138311.35402983843
4938,Maryland,Montgomery County Maryland ERS,2022,137683.18939953417
4955,Michigan,Detroit General RS 1,2015,0.0
4956,Michigan,Detroit General RS 1,2016,19.24724436892781
4957,Michigan,Detroit General RS 1,2017,147.50978765631177
4958,Michigan,Detroit General RS 1,2018,194.68458627723416
4959,Michigan,Detroit General RS 1,2019,276.588115499309
4960,Michigan,Detroit General RS 1,2020,379.96347146995845
4961,Michigan,Detroit General RS 1,2021,509.0570698267034
4962,Michigan,Detroit General RS 1,2022,725.3222913286461
4965,Michigan,Detroit General RS 2,2001,52453.856268127616
4966,Michigan,Detroit General RS 2,2002,55652.86446605663
4967,Michigan,Detroit General RS 2,2003,58278.31908951684
4968,Michigan,Detroit General RS 2,2004,60478.99193836057
4969,Michigan,Detroit General RS 2,2005,74257.47136713985
4970,Michigan,Detroit General RS 2,2006,78525.64250787787
4971,Michigan,Detroit General RS 2,2007,64363.78163175912
4972,Michigan,Detroit General RS 2,2008,66257.92973843841
4973,Michigan,Detroit General RS 2,2009,68280.15447028118
4974,Michigan,Detroit General RS 2,2010,72946.02875629044
4975,Michigan,Detroit General RS 2,2011,72648.09232453283
4976,Michigan,Detroit General RS 2,2012,74928.20972274445
4977,Michigan,Detroit General RS 2,2013,73446.40343232553
4978,Michigan,Detroit General RS 2,2014,62040.3578759828
4979,Michigan,Detroit General RS 2,2015,60249.06840692758
4980,Michigan,Detroit General RS 2,2016,49943.032926968204
4981,Michigan,Detroit General RS 2,2017,52167.84842496803
4982,Michigan,Detroit General RS 2,2018,52752.90881734193
4983,Michigan,Detroit General RS 2,2019,52147.24555627353
4984,Michigan,Detroit General RS 2,2020,56663.96178460973
4985,Michigan,Detroit General RS 2,2021,55562.41967466415
4986,Michigan,Detroit General RS 2,2022,53402.586692603356
5003,Michigan,Detroit PFRS 1,2015,45469.259095450965
5004,Michigan,Detroit PFRS 1,2016,34063.50384594551
5005,Michigan,Detroit PFRS 1,2017,26283.883302481478
5006,Michigan,Detroit PFRS 1,2018,21639.478241160476
5007,Michigan,Detroit PFRS 1,2019,16154.58762239518
5008,Michigan,Detroit PFRS 1,2020,11259.86561278966
5009,Michigan,Detroit PFRS 1,2021,7097.472137661315
5010,Michigan,Detroit PFRS 1,2022,3213.949633550488
5013,Michigan,Detroit PFRS 2,2001,87166.08436833661
5014,Michigan,Detroit PFRS 2,2002,92239.42470868085
5015,Michigan,Detroit PFRS 2,2003,97882.49023720155
5016,Michigan,Detroit PFRS 2,2004,106727.76092876593
5017,Michigan,Detroit PFRS 2,2005,114249.4921980698
5018,Michigan,Detroit PFRS 2,2006,124024.63112703672
5019,Michigan,Detroit PFRS 2,2007,131006.70457458218
5020,Michigan,Detroit PFRS 2,2008,139180.1772575853
5021,Michigan,Detroit PFRS 2,2009,147488.09009595966
5022,Michigan,Detroit PFRS 2,2010,147098.42265269166
5023,Michigan,Detroit PFRS 2,2011,148558.11749898863
5024,Michigan,Detroit PFRS 2,2012,150899.52925785808
5025,Michigan,Detroit PFRS 2,2013,149444.10473446702
5026,Michigan,Detroit PFRS 2,2014,147503.6386728789
5027,Michigan,Detroit PFRS 2,2015,141367.37396558098
5028,Michigan,Detroit PFRS 2,2016,137561.77077390696
5029,Michigan,Detroit PFRS 2,2017,134866.1196638096
5030,Michigan,Detroit PFRS 2,2018,135996.1619135793
5031,Michigan,Detroit PFRS 2,2019,137242.9797681915
5032,Michigan,Detroit PFRS 2,2020,136276.04864165589
5033,Michigan,Detroit PFRS 2,2021,134686.13387818346
5034,Michigan,Detroit PFRS 2,2022,132686.84713664372
5039,Minnesota,St. Paul Teachers,2003,25587.67272705359
5040,Minnesota,St. Paul Teachers,2004,23548.71794871795
5041,Minnesota,St. Paul Teachers,2005,24062.193126022914
5042,Minnesota,St. Paul Teachers,2006,25518.60166773573
5043,Minnesota,St. Paul Teachers,2007,26082.017951098733
5044,Minnesota,St. Paul Teachers,2008,28989.670755326017
5045,Minnesota,St. Paul Teachers,2009,28412.950519242517
5046,Minnesota,St. Paul Teachers,2010,29360.755636806825
5047,Minnesota,St. Paul Teachers,2011,27453.884851872554
5048,Minnesota,St. Paul Teachers,2012,31511.042944785277
5049,Minnesota,St. Paul Teachers,2013,32395.594166925224
5050,Minnesota,St. Paul Teachers,2014,31014.513788098695
5051,Minnesota,St. Paul Teachers,2015,28337.980893364318
5052,Minnesota,St. Paul Teachers,2016,22653.495440729483
5053,Minnesota,St. Paul Teachers,2017,22844.547097810806
5054,Minnesota,St. Paul Teachers,2018,23012.48761149653
5055,Minnesota,St. Paul Teachers,2019,22381.953737335116
5056,Minnesota,St. Paul Teachers,2020,22265.164319248826
5057,Minnesota,St. Paul Teachers,2021,22269.281045751635
5058,Minnesota,St. Paul Teachers,2022,19903.481304107572
5060,Missouri,Kansas City Missouri ERS,2000,40506.11615165461
5061,Missouri,Kansas City Missouri ERS,2001,44715.87104890706
5062,Missouri,Kansas City Missouri ERS,2002,55257.53248195447
5063,Missouri,Kansas City Missouri ERS,2003,140403.75308641975
5064,Missouri,Kansas City Missouri ERS,2004,292591.0909090909
5065,Missouri,Kansas City Missouri ERS,2005,116334.6507936508
5066,Missouri,Kansas City Missouri ERS,2006,111094.04
5067,Missouri,Kansas City Missouri ERS,2007,178063.97959183675
5068,Missouri,Kansas City Missouri ERS,2008,176893.28640776698
5069,Missouri,Kansas City Missouri ERS,2009,106117.35579514825
5070,Missouri,Kansas City Missouri ERS,2010,226075.09289617487
5071,Missouri,Kansas City Missouri ERS,2011,186770.94491525425
5072,Missouri,Kansas City Missouri ERS,2012,269698.2931034483
5073,Missouri,Kansas City Missouri ERS,2013,242534.4705882353
5074,Missouri,Kansas City Missouri ERS,2014,228313.86842105264
5075,Missouri,Kansas City Missouri ERS,2015,241003.12931034484
5076,Missouri,Kansas City Missouri ERS,2016,183801.45171339563
5077,Missouri,Kansas City Missouri ERS,2017,157466.40862944163
5078,Missouri,Kansas City Missouri ERS,2018,146286.24887892377
5079,Missouri,Kansas City Missouri ERS,2019,130472.36121673005
5080,Missouri,Kansas City Missouri ERS,2020,108788.96407185629
5081,Missouri,Kansas City Missouri ERS,2021,90566.59764705882
5082,Missouri,Kansas City Missouri ERS,2022,38619.34852581434
5084,Missouri,Kansas City Missouri Schools,2000,17455.56000260456
5085,Missouri,Kansas City Missouri Schools,2001,19076.907027288096
5086,Missouri,Kansas City Missouri Schools,2002,16106.801678216189
5087,Missouri,Kansas City Missouri Schools,2003,15310.28100321097
5088,Missouri,Kansas City Missouri Schools,2004,19614.41654853783
5089,Missouri,Kansas City Missouri Schools,2005,21499.59323503903
5090,Missouri,Kansas City Missouri Schools,2006,15463.085588720014
5091,Missouri,Kansas City Missouri Schools,2007,15602.929830722765
5092,Missouri,Kansas City Missouri Schools,2008,15965.572365544382
5093,Missouri,Kansas City Missouri Schools,2009,14073.041226090056
5094,Missouri,Kansas City Missouri Schools,2010,14401.341765803918
5095,Missouri,Kansas City Missouri Schools,2011,15304.43797206977
5096,Missouri,Kansas City Missouri Schools,2012,15032.91617154866
5097,Missouri,Kansas City Missouri Schools,2013,26467.555913978496
5098,Missouri,Kansas City Missouri Schools,2014,28961.052692307694
5099,Missouri,Kansas City Missouri Schools,2015,27823.037956204378
5100,Missouri,Kansas City Missouri Schools,2016,27581.870516499283
5101,Missouri,Kansas City Missouri Schools,2017,26314.902389767754
5102,Missouri,Kansas City Missouri Schools,2018,23931.731221719456
5103,Missouri,Kansas City Missouri Schools,2019,25388.78924050633
5104,Missouri,Kansas City Missouri Schools,2020,25867.48055287689
5105,Missouri,Kansas City Missouri Schools,2021,25915.213870967742
5108,Missouri,St. Louis School Employees,2000,43674.08846058809
5109,Missouri,St. Louis School Employees,2001,69096.9381199811
5110,Missouri,St. Louis School Employees,2002,46473.48017486003
5111,Missouri,St. Louis School Employees,2003,49297.25802078626
5112,Missouri,St. Louis School Employees,2004,46833.59739224919
5113,Missouri,St. Louis School Employees,2005,42213.037100213216
5114,Missouri,St. Louis School Employees,2006,33552.82799666707
5115,Missouri,St. Louis School Employees,2007,35993.932065418485
5116,Missouri,St. Louis School Employees,2008,39459.76336553635
5117,Missouri,St. Louis School Employees,2009,45335.34388185654
5118,Missouri,St. Louis School Employees,2010,47835.84599483204
5119,Missouri,St. Louis School Employees,2011,47082.896833503575
5120,Missouri,St. Louis School Employees,2012,56619.98417528911
5121,Missouri,St. Louis School Employees,2013,54617.31979977753
5122,Missouri,St. Louis School Employees,2014,48753.60685884692
5123,Missouri,St. Louis School Employees,2015,43278.566710700135
5124,Missouri,St. Louis School Employees,2016,38510.14526233359
5125,Missouri,St. Louis School Employees,2017,35401.11142959513
5126,Missouri,St. Louis School Employees,2018,34215.77685377686
5127,Missouri,St. Louis School Employees,2019,30289.557422113623
5128,Missouri,St. Louis School Employees,2020,27724.189606741573
5129,Missouri,St. Louis School Employees,2021,18644.733258928572
5132,Nebraska,Omaha Police and Fire,2000,7687.037989901418
5133,Nebraska,Omaha Police and Fire,2001,8568.739788391014
5134,Nebraska,Omaha Police and Fire,2002,10128.209676673296
5135,Nebraska,Omaha Police and Fire,2003,11548.537193698949
5136,Nebraska,Omaha Police and Fire,2004,15557.70568384131
5137,Nebraska,Omaha Police and Fire,2005,17307.08596542631
5138,Nebraska,Omaha Police and Fire,2006,20497.155451072584
5139,Nebraska,Omaha Police and Fire,2007,26836.551983483263
5140,Nebraska,Omaha Police and Fire,2008,38267.881884763556
5141,Nebraska,Omaha Police and Fire,2009,48256.547867581256
5142,Nebraska,Omaha Police and Fire,2010,61526.71292888518
5143,Nebraska,Omaha Police and Fire,2011,78616.01582840235
5144,Nebraska,Omaha Police and Fire,2012,106095.48658109682
5145,Nebraska,Omaha Police and Fire,2013,162460.06548470113
5146,Nebraska,Omaha Police and Fire,2014,329862.1519823788
5147,Nebraska,Omaha Police and Fire,2015,3605771.1578947366
5148,Nebraska,Omaha Police and Fire,2016,3574135.9
5149,Nebraska,Omaha Police and Fire,2017,3444687.1363636362
5150,Nebraska,Omaha Police and Fire,2018,4767354.294117647
5151,Nebraska,Omaha Police and Fire,2019,6011637.428571428
5152,Nebraska,Omaha Police and Fire,2020,1087949.5333333334
5158,New York,New York City BERS,2002,50703.15091210614
5159,New York,New York City BERS,2003,55445.920303605315
5160,New York,New York City BERS,2004,47925.21811383465
5161,New York,New York City BERS,2005,44387.657058388766
5162,New York,New York City BERS,2006,40849.584026622295
5163,New York,New York City BERS,2007,44612.28813559322
5164,New York,New York City BERS,2008,41126.56119900083
5165,New York,New York City BERS,2009,39242.43977447463
5166,New York,New York City BERS,2010,40870.466321243526
5167,New York,New York City BERS,2011,45564.116675839294
5168,New York,New York City BERS,2012,49899.3981083405
5169,New York,New York City BERS,2013,42527.268507774425
5170,New York,New York City BERS,2014,46047.619047619046
5171,New York,New York City BERS,2015,48038.25136612022
5172,New York,New York City BERS,2016,61615.51724137931
5173,New York,New York City BERS,2017,56453.69030390738
5174,New York,New York City BERS,2018,18989.32498595393
5175,New York,New York City BERS,2019,18605.01450784912
5176,New York,New York City BERS,2020,25890.497291974396
5177,New York,New York City BERS,2021,23355.656328447647
5178,New York,New York City BERS,2022,21145.568314653097
5187,New York,New York City ERS,2007,77415.30983558661
5188,New York,New York City ERS,2008,90287.3573655377
5189,New York,New York City ERS,2009,102598.58459512837
5190,New York,New York City ERS,2010,113922.75315672196
5191,New York,New York City ERS,2011,121393.35796004735
5192,New York,New York City ERS,2012,140454.08790076486
5193,New York,New York City ERS,2013,139001.50557061128
5194,New York,New York City ERS,2014,147153.7345902828
5195,New York,New York City ERS,2015,154263.5599984796
5196,New York,New York City ERS,2016,154576.6255021574
5197,New York,New York City ERS,2017,159469.10896111897
5198,New York,New York City ERS,2018,92914.92220083413
5199,New York,New York City ERS,2019,92055.9356212661
5200,New York,New York City ERS,2020,92875.59252465448
5201,New York,New York City ERS,2021,85961.65115337919
5202,New York,New York City ERS,2022,80193.25691936565
5208,New York,New York City Fire,2004,8051.569999058942
5209,New York,New York City Fire,2005,9943.016146731463
5210,New York,New York City Fire,2006,13302.198089072208
5211,New York,New York City Fire,2007,19851.602814698977
5212,New York,New York City Fire,2008,38627.97572740003
5213,New York,New York City Fire,2009,3891937.5
5214,New York,New York City Fire,2010,4366107.142857143
5215,New York,New York City Fire,2011,5224173.9130434785
5216,New York,New York City Fire,2012,5709190.476190476
5217,New York,New York City Fire,2013,4745880.0
5218,New York,New York City Fire,2014,4272035.714285715
5219,New York,New York City Fire,2015,4827860.0
5220,New York,New York City Fire,2016,3095708.860759494
5221,New York,New York City Fire,2017,3450808.2191780824
5222,New York,New York City Fire,2018,2474320.3883495145
5223,New York,New York City Fire,2019,2740621.052631579
5224,New York,New York City Fire,2020,4109656.25
5225,New York,New York City Fire,2021,4543448.275862069
5226,New York,New York City Fire,2022,25019064.51612903
5228,New York,New York City Police,2000,937266.395184136
5229,New York,New York City Police,2001,705239.3580919931
5230,New York,New York City Police,2002,588937.2909535452
5231,New York,New York City Police,2003,506126.45359801484
5232,New York,New York City Police,2004,451810.6483321505
5233,New York,New York City Police,2005,489376.0893677146
5234,New York,New York City Police,2006,472693.82705099776
5235,New York,New York City Police,2007,465655.4327571052
5236,New York,New York City Police,2008,555002.0459577322
5237,New York,New York City Police,2009,603122.0415346709
5238,New York,New York City Police,2010,668524.117362146
5239,New York,New York City Police,2011,786350.267849773
5240,New York,New York City Police,2012,953516.1782319392
5241,New York,New York City Police,2013,1034997.1858141858
5242,New York,New York City Police,2014,1125175.5388974755
5243,New York,New York City Police,2015,1115402.812315271
5244,New York,New York City Police,2016,1065298.4097626512
5245,New York,New York City Police,2017,1072737.0968158348
5246,New York,New York City Police,2018,1141253.3936651584
5247,New York,New York City Police,2019,1335423.0229293401
5248,New York,New York City Police,2020,969628.389154705
5249,New York,New York City Police,2021,1007387.6558224384
